rank,finalWorth,category,personName,age,country,source,industries,organization,selfMade,gender,firstName,gdp_country,wealth_per_capita,age_at_2024,cpi_change_percentage,education_enrollment_ratio,tax_revenue_percentage_gdp,total_tax_rate_percentage
2020,1400.0,Fashion & Retail,Daniel Hirschfeld,81.0,United States,Fashion retail,Fashion & Retail,,0,M,Daniel,"$21,427,700,000,000 ",4.265178023671451e-06,83.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Technology,Drew Houston,40.0,United States,Cloud storage service,Technology,Dropbox,1,M,Drew,"$21,427,700,000,000 ",4.265178023671451e-06,41.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Manufacturing,Huang Jinxiang & family,58.0,China,Chemicals,Manufacturing,,1,M,Jinxiang,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Rameshchandra Jain,74.0,India,Textiles,Manufacturing,,1,M,Rameshchandra,"$2,611,000,000,000 ",1.0245768513338564e-06,76.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Healthcare,Ke Zunhong & family,68.0,China,Pharmaceuticals,Healthcare,,1,M,Zunhong,"$19,910,000,000,000 ",1.0016348111024065e-06,70.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Media & Entertainment,Kim Taek-jin,56.0,South Korea,Online games,Media & Entertainment,NCSOFT Corporation,1,M,Taek-jin,"$2,029,000,000,000 ",2.7074539184574442e-05,57.0,0.34734282737061484,96.1264016309888,1.114285714285714,2.3714285714285714
2020,1400.0,Real Estate,Koh Wee Meng,59.0,Singapore,"Real estate, hotels",Real Estate,,1,M,Wee Meng,"$372,062,527,489 ",0.00024546034246276325,61.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Manufacturing,Sergei Kolesnikov,51.0,Russia,Building materials,Manufacturing,,1,M,Sergei,"$1,699,876,578,871 ",9.697068094924738e-06,52.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Finance & Investments,Hemendra Kothari,76.0,India,Financial services,Finance & Investments,,0,M,Hemendra,"$2,611,000,000,000 ",1.0245768513338564e-06,78.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Finance & Investments,Sebastian Kulczyk,42.0,Switzerland,Diversified,Finance & Investments,,0,M,Sebastian,"$703,082,435,360 ",0.00016326850485233997,44.0,0.4018081366147665,56.65399239543726,0.7214285714285714,2.057142857142857
2020,1400.0,Real Estate,Kwee Liong Keng,77.0,Singapore,Real estate,Real Estate,,0,M,Liong Keng,"$372,062,527,489 ",0.00024546034246276325,78.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Real Estate,Kwee Liong Phing,65.0,Singapore,Real estate,Real Estate,,0,M,Liong Phing,"$372,062,527,489 ",0.00024546034246276325,66.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Real Estate,Kwee Liong Seen,70.0,Singapore,Real estate,Real Estate,,0,M,Liong Seen,"$372,062,527,489 ",0.00024546034246276325,71.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Real Estate,Kwee Liong Tek,76.0,Singapore,Real estate,Real Estate,,0,M,Liong Tek,"$372,062,527,489 ",0.00024546034246276325,77.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Diversified,Kwek Leng Keow,71.0,Singapore,Diversified,Diversified,,0,M,Leng Keow,"$372,062,527,489 ",0.00024546034246276325,72.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Diversified,Kwek Leng Peck,67.0,Singapore,Diversified,Diversified,,0,M,Leng Peck,"$372,062,527,489 ",0.00024546034246276325,68.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Real Estate,Raymond Kwok,69.0,Hong Kong,Real estate,Real Estate,,0,M,Raymond,,,71.0,,,,
2020,1400.0,Diversified,Lee Ho-jin,60.0,South Korea,Diversified,Diversified,Taekwang Industrial,0,M,Ho-jin,"$2,029,000,000,000 ",2.7074539184574442e-05,62.0,0.34734282737061484,96.1264016309888,1.114285714285714,2.3714285714285714
2020,1400.0,Finance & Investments,Michael Lee-Chin,72.0,Canada,Mutual funds,Finance & Investments,,1,M,Michael,"$1,736,425,629,520 ",3.7846040199901706e-05,73.0,1.6272696128811235,68.28543111992072,0.9142857142857144,1.7500000000000002
2020,1400.0,Service,Manfredi Lefebvre d'Ovidio & family,69.0,Monaco,Cruises,Service,,0,M,Manfredi,"$7,184,844,193 ",0.03593060260753516,71.0,,,,
2020,1400.0,Fashion & Retail,Bernard Lewis & family,97.0,United Kingdom,Fashion retailer,Fashion & Retail,,1,M,Bernard,"$2,827,113,184,696 ",2.0947295034645702e-05,98.0,1.421167028924929,59.28853754940712,1.8214285714285714,2.185714285714286
2020,1400.0,Metals & Mining,Li Jinyang,,China,Mining,Metals & Mining,,0,F,Jinyang,"$19,910,000,000,000 ",1.0016348111024065e-06,,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Automotive,William Li,48.0,China,Electric vehicles,Automotive,,1,M,William,"$19,910,000,000,000 ",1.0016348111024065e-06,49.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Jenny Lindén Urnes,52.0,Sweden,Powdered metal,Manufacturing,,0,F,Jenny,"$530,832,908,738 ",0.00013611456879925464,53.0,1.6288118722287575,52.922590837282776,1.9928571428571427,3.507142857142857
2020,1400.0,Healthcare,Liu Fangyi,53.0,China,Medical equipment,Healthcare,,1,M,Fangyi,"$19,910,000,000,000 ",1.0016348111024065e-06,,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Technology,K.C. Liu,69.0,Taiwan,Manufacturing,Technology,,1,M,K.C.,,,70.0,,,,
2020,1400.0,Manufacturing,Liu Ming Chung,60.0,Hong Kong,Paper,Manufacturing,,1,M,Ming Chung,,,61.0,,,,
2020,1400.0,Metals & Mining,Anatoly Lomakin,70.0,Russia,Investments,Metals & Mining,,1,M,Anatoly,"$1,699,876,578,871 ",9.697068094924738e-06,72.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Food & Beverage,Brandt Louie,79.0,Canada,Drugstores,Food & Beverage,,0,M,Brandt,"$1,736,425,629,520 ",3.7846040199901706e-05,81.0,1.6272696128811235,68.28543111992072,0.9142857142857144,1.7500000000000002
2020,1400.0,Diversified,Lucia Maggi & family,90.0,Brazil,Agribusiness,Diversified,,1,F,Lucia,"$1,839,758,040,766 ",6.586393676456123e-06,92.0,2.2102747909199523,44.454072790294624,1.0142857142857142,4.6499999999999995
2020,1400.0,Media & Entertainment,Gary Magness,69.0,United States,"Cable TV, investments",Media & Entertainment,,0,M,Gary,"$21,427,700,000,000 ",4.265178023671451e-06,70.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Technology,Mao Lixiang & family,82.0,China,Cooking appliances,Technology,,1,M,Lixiang,"$19,910,000,000,000 ",1.0016348111024065e-06,83.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,David McMurtry,82.0,United Kingdom,Manufacturing,Manufacturing,,1,M,David,"$2,827,113,184,696 ",2.0947295034645702e-05,84.0,1.421167028924929,59.28853754940712,1.8214285714285714,2.185714285714286
2020,1400.0,Manufacturing,Deepak Mehta,66.0,India,Chemicals,Manufacturing,,0,M,Deepak,"$2,611,000,000,000 ",1.0245768513338564e-06,68.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Real Estate,Miao Shouliang,68.0,China,Real estate,Real Estate,,1,M,Shouliang,"$19,910,000,000,000 ",1.0016348111024065e-06,69.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Healthcare,Miao Yongjun,55.0,China,Clinical diagnostics,Healthcare,,1,M,Yongjun,"$19,910,000,000,000 ",1.0016348111024065e-06,57.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Yoshiko Mori,82.0,Japan,Real estate,Real Estate,,0,F,Yoshiko,"$5,081,769,542,380 ",1.1091167431566388e-05,84.0,0.47402351156617367,63.96761133603239,0.8500000000000001,3.3357142857142854
2020,1400.0,Technology,Marius Nacht,57.0,Israel,Software,Technology,,1,M,Marius,"$395,098,666,122 ",0.00015463974462350745,58.0,0.7397133610725843,60.43851286939942,1.6500000000000001,1.8071428571428572
2020,1400.0,Healthcare,Tadako Nakatani,,Japan,Medical diagnostic equipment,Healthcare,,0,F,Tadako,"$5,081,769,542,380 ",1.1091167431566388e-05,,0.47402351156617367,63.96761133603239,0.8500000000000001,3.3357142857142854
2020,1400.0,Metals & Mining,Vadim Novinsky,59.0,Ukraine,Steel,Metals & Mining,,1,M,Vadim,"$153,781,069,118 ",3.1542077525695245e-05,61.0,2.8048001136121563,83.53535353535354,1.4357142857142857,3.2285714285714286
2020,1400.0,Finance & Investments,Niti Osathanugrah,49.0,Thailand,"Energy drinks,investments",Finance & Investments,,0,M,Niti,"$543,649,976,166 ",2.010755184782513e-05,51.0,0.6179924075218504,49.39879759519038,1.0642857142857143,2.107142857142857
2020,1400.0,Finance & Investments,Gretel Packer,57.0,Australia,Investments,Finance & Investments,,0,F,Gretel,"$1,392,680,589,329 ",5.4333894589527805e-05,58.0,1.335559265442404,112.7617148554337,1.6428571428571428,3.3857142857142857
2020,1400.0,Manufacturing,Pan Longquan,58.0,China,Manufacturing,Manufacturing,,1,M,Longquan,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Pan Shiyi,60.0,China,Real estate,Real Estate,,1,M,Shiyi,"$19,910,000,000,000 ",1.0016348111024065e-06,61.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Healthcare,David Paul,56.0,United States,Medical devices,Healthcare,Globus Medical,1,M,David,"$21,427,700,000,000 ",4.265178023671451e-06,58.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Fashion & Retail,Tom Persson,38.0,Sweden,H&M,Fashion & Retail,,0,M,Tom,"$530,832,908,738 ",0.00013611456879925464,39.0,1.6288118722287575,52.922590837282776,1.9928571428571427,3.507142857142857
2020,1400.0,Automotive,Qian Jinghong,50.0,China,Electric scooters,Automotive,,1,F,Jinghong,"$19,910,000,000,000 ",1.0016348111024065e-06,51.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Qin Long,57.0,China,Tire,Manufacturing,,1,M,Long,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Healthcare,M.Satyanarayana Reddy,65.0,India,Pharmaceuticals,Healthcare,,1,M,M.Satyanarayana,"$2,611,000,000,000 ",1.0245768513338564e-06,67.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Diversified,Mochtar Riady & family,93.0,Indonesia,Diversified,Diversified,,1,M,Mochtar,"$1,119,190,780,753 ",5.1812720390726235e-06,95.0,1.9843894695065485,34.116541353383454,0.7285714285714285,2.1500000000000004
2020,1400.0,Fashion & Retail,Rihanna,35.0,United States,"Music, cosmetics",Fashion & Retail,,1,F,,"$21,427,700,000,000 ",4.265178023671451e-06,36.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Construction & Engineering,Boris Rotenberg,66.0,Russia,"Construction, pipes, chemicals",Construction & Engineering,,1,M,Boris,"$1,699,876,578,871 ",9.697068094924738e-06,67.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Real Estate,Subhash Runwal,79.0,India,Real estate,Real Estate,,1,M,Subhash,"$2,611,000,000,000 ",1.0245768513338564e-06,81.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Manufacturing,Igor Rybakov,50.0,Russia,Building materials,Manufacturing,,1,M,Igor,"$1,699,876,578,871 ",9.697068094924738e-06,52.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Healthcare,Carlos Sanchez,61.0,Brazil,Generic drugs,Healthcare,,0,M,Carlos,"$1,839,758,040,766 ",6.586393676456123e-06,62.0,2.2102747909199523,44.454072790294624,1.0142857142857142,4.6499999999999995
2020,1400.0,Real Estate,Martin Selig,85.0,United States,Real estate,Real Estate,,1,M,Martin,"$21,427,700,000,000 ",4.265178023671451e-06,87.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Energy,Airat Shaimiev,61.0,Russia,"Refinery, chemicals",Energy,,1,M,Airat,"$1,699,876,578,871 ",9.697068094924738e-06,62.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Energy,Radik Shaimiev,58.0,Russia,"Refinery, chemicals",Energy,,1,M,Radik,"$1,699,876,578,871 ",9.697068094924738e-06,60.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2020,1400.0,Fashion & Retail,Nobutoshi Shimamura,97.0,Japan,Retail,Fashion & Retail,,1,M,Nobutoshi,"$5,081,769,542,380 ",1.1091167431566388e-05,98.0,0.47402351156617367,63.96761133603239,0.8500000000000001,3.3357142857142854
2020,1400.0,Technology,Jared Smith,48.0,United States,Cloud computing,Technology,,1,M,Jared,"$21,427,700,000,000 ",4.265178023671451e-06,50.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Fashion & Retail,Charlotte Soderstrom,46.0,Sweden,H&M,Fashion & Retail,,0,F,Charlotte,"$530,832,908,738 ",0.00013611456879925464,47.0,1.6288118722287575,52.922590837282776,1.9928571428571427,3.507142857142857
2020,1400.0,Healthcare,Anand Surana,52.0,India,Pharmaceuticals,Healthcare,,0,M,Anand,"$2,611,000,000,000 ",1.0245768513338564e-06,53.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Healthcare,Dilip Surana,57.0,India,Pharmaceuticals,Healthcare,,0,M,Dilip,"$2,611,000,000,000 ",1.0245768513338564e-06,58.0,4.267346486366659,24.867256637168143,0.8,3.5500000000000003
2020,1400.0,Finance & Investments,Wilma Tisch,95.0,United States,Diversified,Finance & Investments,,0,F,Wilma,"$21,427,700,000,000 ",4.265178023671451e-06,97.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Technology,Jianyi Wang,60.0,China,Fiber optic cables,Technology,,1,M,Jianyi,"$19,910,000,000,000 ",1.0016348111024065e-06,61.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Logistics,Wang Jilei,58.0,China,Logistics,Logistics,,1,M,Jilei,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Shuifu Wang,68.0,China,Manufacturing,Manufacturing,,1,M,Shuifu,"$19,910,000,000,000 ",1.0016348111024065e-06,69.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Wang Yanqing & family,76.0,China,Carbon fiber products,Manufacturing,,0,F,Yanqing,"$19,910,000,000,000 ",1.0016348111024065e-06,78.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Metals & Mining,Wang Zelong,27.5,China,Chemicals,Metals & Mining,,0,M,Zelong,"$19,910,000,000,000 ",1.0016348111024065e-06,31.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Werner O. Weber,84.0,Switzerland,Electronic components,Manufacturing,,1,M,Werner O.,"$703,082,435,360 ",0.00016326850485233997,85.0,0.4018081366147665,56.65399239543726,0.7214285714285714,2.057142857142857
2020,1400.0,Manufacturing,Anne Werninghaus,37.0,Brazil,Industrial machinery,Manufacturing,,0,F,Anne,"$1,839,758,040,766 ",6.586393676456123e-06,38.0,2.2102747909199523,44.454072790294624,1.0142857142857142,4.6499999999999995
2020,1400.0,Finance & Investments,"Alfred West, Jr.",80.0,United States,Money management,Finance & Investments,,1,M,Alfred,"$21,427,700,000,000 ",4.265178023671451e-06,82.0,6.397134083930399,86.64047151277015,0.6857142857142857,2.6142857142857143
2020,1400.0,Manufacturing,Bo Wu,68.0,China,Machinery,Manufacturing,,1,M,Bo,"$19,910,000,000,000 ",1.0016348111024065e-06,70.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Wu Chaoqun,53.0,China,Chemicals,Manufacturing,,1,M,Chaoqun,"$19,910,000,000,000 ",1.0016348111024065e-06,55.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Technology,Swift Xie,43.0,China,Drones,Technology,DJI Technology Co.,1,M,Swift,"$19,910,000,000,000 ",1.0016348111024065e-06,44.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Xu Guozhong & family,59.0,China,Motors,Manufacturing,,1,M,Guozhong,"$19,910,000,000,000 ",1.0016348111024065e-06,61.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Food & Beverage,Yao Kuizhang,58.0,China,Beverages,Food & Beverage,,1,M,Kuizhang,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Yu Peidi,63.0,China,Real estate,Real Estate,,1,M,Peidi,"$19,910,000,000,000 ",1.0016348111024065e-06,64.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Healthcare,Yuan Liping,52.0,China,Pharmaceuticals,Healthcare,,0,F,Liping,"$19,910,000,000,000 ",1.0016348111024065e-06,53.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Zhang Chuanwei & family,60.0,China,Machinery,Manufacturing,,1,M,Chuanwei,"$19,910,000,000,000 ",1.0016348111024065e-06,62.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Zhang Keqiang,62.0,China,Real estate,Real Estate,,1,M,Keqiang,"$19,910,000,000,000 ",1.0016348111024065e-06,64.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Zhang Xin,57.0,China,Real estate,Real Estate,SOHO China,1,F,Xin,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Xinghai Zhang & family,60.0,China,Machinery,Manufacturing,,1,M,Xinghai,"$19,910,000,000,000 ",1.0016348111024065e-06,61.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Manufacturing,Zheng Jianjiang & family,62.0,China,Electrical equipment,Manufacturing,,1,M,Jianjiang,"$19,910,000,000,000 ",1.0016348111024065e-06,63.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Real Estate,Zhong Sheng Jian,65.0,Singapore,Real estate,Real Estate,,1,M,Sheng Jian,"$372,062,527,489 ",0.00024546034246276325,66.0,0.5244296827200419,84.29423459244532,0.9357142857142857,1.5
2020,1400.0,Fashion & Retail,Zhou Chengjian,57.0,China,Fashion retail,Fashion & Retail,,1,M,Chengjian,"$19,910,000,000,000 ",1.0016348111024065e-06,59.0,2.318516149664215,50.49900199600798,0.6714285714285715,4.228571428571429
2020,1400.0,Diversified,Boris Zingarevich,63.0,Russia,"Pulp and paper, diversified",Diversified,,1,M,Boris,"$1,699,876,578,871 ",9.697068094924738e-06,65.0,2.4896265560165975,79.82456140350878,0.8142857142857143,3.3000000000000003
2133,1300.0,Automotive,A. Jayson Adair,53.0,United States,Damaged cars,Automotive,,1,M,A. Jayson,"$21,427,700,000,000 ",3.9605224505520626e-06,55.0,6.397134083930399,86.64047151277015,0.7384615384615384,2.8153846153846156
2133,1300.0,Logistics,Soegiarto Adikoesoemo,85.0,Indonesia,Chemicals,Logistics,,1,M,Soegiarto,"$1,119,190,780,753 ",4.811181179138865e-06,86.0,1.9843894695065485,34.116541353383454,0.7846153846153846,2.315384615384615
2133,1300.0,Healthcare,Rajendra Agarwal,64.0,India,Pharmaceuticals,Healthcare,,1,M,Rajendra,"$2,611,000,000,000 ",9.513927905242953e-07,65.0,4.267346486366659,24.867256637168143,0.8615384615384615,3.8230769230769237
2133,1300.0,Healthcare,Chirayu Amin,76.0,India,Pharmaceuticals,Healthcare,,0,M,Chirayu,"$2,611,000,000,000 ",9.513927905242953e-07,78.0,4.267346486366659,24.867256637168143,0.8615384615384615,3.8230769230769237
